offset,weight,cost,method,day,exposure,return_pct
0,0.05,0.2,qqq,2021-02-02,0.25,-1.6128280082440494
0,0.05,0.2,qqq,2021-03-04,0.25,1.4284999341502846
0,0.05,0.2,qqq,2021-04-05,0.25,0.36194971947158816
0,0.05,0.2,qqq,2021-05-04,0.25,0.04166051226790479
0,0.05,0.2,qqq,2021-06-03,0.25,1.6891666671147387
0,0.05,0.2,qqq,2021-07-02,0.25,0.32090331664167415
0,0.05,0.2,qqq,2021-08-03,0.25,0.8466352590919657
0,0.05,0.2,qqq,2021-09-01,0.25,-1.5923511679144187
0,0.05,0.2,qqq,2021-10-01,0.25,1.8700810934344503
0,0.05,0.2,qqq,2021-11-01,0.25,0.40286442243246956
0,0.05,0.2,qqq,2021-12-01,0.25,0.9240787901551917
0,0.05,0.2,qqq,2021-12-31,0.25,-2.3008088723095566
0,0.05,0.2,qqq,2022-02-01,0.25,-1.5708638765967842
0,0.05,0.2,qqq,2022-03-03,0.0,0.0
0,0.05,0.2,qqq,2022-04-01,0.0,0.0
0,0.05,0.2,qqq,2022-05-03,0.0,0.0
0,0.05,0.2,qqq,2022-06-02,0.0,0.0
0,0.05,0.2,qqq,2022-07-05,0.0,0.0
0,0.05,0.2,qqq,2022-08-03,0.0,0.0
0,0.05,0.2,qqq,2022-09-01,0.0,0.0
0,0.05,0.2,qqq,2022-10-03,0.0,0.0
0,0.05,0.2,qqq,2022-11-01,0.0,0.0
0,0.05,0.2,qqq,2022-12-01,0.0,0.0
0,0.05,0.2,qqq,2023-01-03,0.0,0.0
0,0.05,0.2,qqq,2023-02-02,0.25,-0.4803192746446361
0,0.05,0.2,qqq,2023-03-06,0.25,1.6608480409612936
0,0.05,0.2,qqq,2023-04-04,0.25,-0.1134798459955122
0,0.05,0.2,qqq,2023-05-04,0.25,2.7845115056897685
0,0.05,0.2,qqq,2023-06-05,0.25,1.112612522301104
0,0.05,0.2,qqq,2023-07-06,0.25,0.39574550935908004
0,0.05,0.2,qqq,2023-08-04,0.25,0.1976271515365724
0,0.05,0.2,qqq,2023-09-05,0.25,-1.4946681305947118
0,0.05,0.2,qqq,2023-10-04,0.25,-0.24275946782088553
0,0.05,0.2,qqq,2023-11-02,0.25,1.673121962971602
0,0.05,0.2,qqq,2023-12-04,0.25,0.9201346993273685
0,0.05,0.2,qqq,2024-01-04,0.25,1.9991688845705013
0,0.05,0.2,qqq,2024-02-05,0.25,0.32406010384289363
0,0.05,0.2,qqq,2024-03-06,0.25,-0.4167581516657415
0,0.05,0.2,qqq,2024-04-05,0.25,-0.3851353487139053
0,0.05,0.2,qqq,2024-05-06,0.25,0.7239743123150122
0,0.05,0.2,qqq,2024-06-05,0.25,1.7090848643360745
0,0.05,0.2,qqq,2024-07-08,0.25,-3.225783867258125
0,0.05,0.2,qqq,2024-08-06,0.25,0.7390808335880461
0,0.05,0.2,qqq,2024-09-05,0.25,1.1390302986154843
0,0.05,0.2,qqq,2024-10-04,0.25,0.05491022946946256
0,0.05,0.2,qqq,2024-11-04,0.25,1.4472253824892922
0,0.05,0.2,qqq,2024-12-04,0.25,-0.23559471896397177
0,0.05,0.2,qqq,2025-01-06,0.25,0.009864698903938596
0,0.05,0.2,qqq,2025-02-06,0.25,-1.8548202940614877
0,0.05,0.2,qqq,2025-03-10,0.0,0.0
0,0.05,0.2,qqq,2025-04-08,0.0,0.0
0,0.05,0.2,qqq,2025-05-08,0.0,0.0
0,0.05,0.2,qqq,2025-06-09,0.25,1.1574468079481592
0,0.05,0.2,qqq,2025-07-10,0.25,0.668835474630769
0,0.05,0.2,qqq,2025-08-08,0.25,0.13152551782977806
0,0.05,0.2,qqq,2025-09-09,0.25,0.867746802938707
0,0.05,0.2,qqq,2025-10-08,0.25,0.4315269181592196
0,0.05,0.2,qqq,2025-11-06,0.25,0.6542816962016751
0,0.05,0.2,qqq,2025-12-08,0.25,0.02269860840500293
0,0.05,0.2,qqq,2026-01-08,0.25,-0.5221206213446239
0,0.05,0.2,qqq,2026-02-09,0.25,-0.3556862255394089
0,0.05,0.2,qqq,2026-03-11,0.25,0.2894471549564681
0,0.05,0.2,qqq,2026-04-10,0.25,4.115350337486023
0,0.05,0.2,qqq,2026-05-11,0.25,-0.06368865410092406
0,0.05,0.2,qqq,2026-06-10,0.25,0.9140051357935608
0,0.05,0.2,qqq,2026-07-13,0.25,-0.02743173296451129
0,0.05,0.5,high,2016-06-30,0.25,2.7982527093671994
0,0.05,0.5,high,2016-08-01,0.25,0.04658357308187089
0,0.05,0.5,high,2016-08-30,0.25,-0.6902840232215879
0,0.05,0.5,high,2016-09-29,0.25,-0.49613512323402054
0,0.05,0.5,high,2016-10-28,0.25,1.910445714090847
0,0.05,0.5,high,2016-11-29,0.25,-0.013631058794161266
0,0.05,0.5,high,2016-12-29,0.25,0.0016056839255096378
0,0.05,0.5,high,2017-01-31,0.25,0.061132763970417336
0,0.05,0.5,high,2017-03-02,0.25,0.4172538850229168
0,0.05,0.5,high,2017-03-31,0.25,0.5953457249617378
0,0.05,0.5,high,2017-05-02,0.25,0.9478683458171266
0,0.05,0.5,high,2017-06-01,0.25,-0.6157170795688338
0,0.05,0.5,high,2017-06-30,0.25,0.4796212176052528
0,0.05,0.5,high,2017-08-01,0.25,-0.5556885132186662
0,0.05,0.5,high,2017-08-30,0.25,0.15339569262653452
0,0.05,0.5,high,2017-09-29,0.25,0.7185346596837006
0,0.05,0.5,high,2017-10-30,0.25,2.043020535838269
0,0.05,0.5,high,2017-11-29,0.25,0.59773614671772
0,0.05,0.5,high,2017-12-29,0.25,1.0399963087649455
0,0.05,0.5,high,2018-01-31,0.25,-0.1487024791165581
0,0.05,0.5,high,2018-03-02,0.25,-1.3813404458400513
0,0.05,0.5,high,2018-04-03,0.25,0.39242802775214525
0,0.05,0.5,high,2018-05-02,0.25,1.63493567351638
0,0.05,0.5,high,2018-06-01,0.25,-0.2622263832085081
