trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,saved_at,schema
2026-08-13,US,crash,4.0,PWR,Quanta Services,전력망·전력설비 · 인프라·리쇼어링,70.0,,672.780029296875,673.0,-0.7728370967567733,-14.689977503754593,-28.8461827215179,고점 대비 -20~-30%,68.0,,3.0,19.895215406868026,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,5.0,CAT,CAT,인프라·리쇼어링,70.0,,854.5999755859375,854.0,-0.11687704868331705,-20.24059155436724,-26.950046664575932,고점 대비 -20~-30%,31.0,,2.0,9.184749344603738,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,6.0,CRSP,CRSP,바이오 · 유전체·정밀의료,70.0,,53.9900016784668,53.9900016784668,0.0,-31.205403454284053,-39.29663945989178,고점 대비 -30~-50%,212.0,,2.0,13.329140155694752,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,7.0,MRNA,MRNA,바이오,70.0,,63.650001525878906,62.709999084472656,-0.031406696468483375,-25.642520256443923,-36.34345484837781,고점 대비 -30~-50%,28.0,,1.0,16.810423133152398,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,8.0,AVGO,Broadcom,반도체 · AI·데이터센터 · 빅테크10,50.0,,417.82000732421875,411.9599914550781,0.42543434279123105,-15.458327798521621,-25.06947460618062,고점 대비 -20~-30%,49.0,,8.0,12.826744183555094,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,9.0,MSFT,Microsoft,AI·데이터센터 · 빅테크10 · 양자컴퓨팅 · 클라우드·SaaS,50.0,,496.8800048828125,496.3550109863281,0.9036842339457563,-9.696790155477675,-29.127830521497856,고점 대비 -20~-30%,198.0,,5.0,27.22896348932169,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,10.0,DELL,Dell,AI·데이터센터,50.0,,494.510009765625,496.0,2.0660494872291046,-3.791826893847272,-21.134294658287644,고점 대비 -20~-30%,0.0,,5.0,33.78151449213382,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,11.0,PLTR,Palantir,AI·데이터센터,50.0,,179.00999450683594,179.52000427246094,4.659729615032271,-13.738439272675185,-40.72860569214879,고점 대비 -30~-50%,194.0,,5.0,45.53658089986661,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,12.0,HPE,HPE,AI·데이터센터,50.0,,59.81999969482422,60.47999954223633,1.7519965355619505,-6.622543886358024,-30.63032359368484,고점 대비 -30~-50%,50.0,,5.0,34.60846431905977,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,13.0,CEG,Constellation Energy,전력망·전력설비 · 원전·우라늄,40.0,,278.6400146484375,281.20001220703125,-0.014345496050827133,-32.21042841316021,-37.24403809410409,고점 대비 -30~-50%,207.0,,3.0,8.020934856479256,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,14.0,LHX,L3Harris,방산·드론,20.0,,288.4599914550781,291.55999755859375,-0.7842054261124831,-23.361138066585085,-20.95139300783536,고점 대비 -20~-30%,114.0,,2.0,-3.0484345650627076,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,15.0,NOC,Northrop Grumman,방산·드론,20.0,,574.739990234375,579.3599853515625,-0.4468954924672919,-25.417372618869617,-30.567848857066327,고점 대비 -30~-50%,113.0,,2.0,7.417998943448967,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,16.0,ALB,ALB,희토류·핵심광물 · 배터리·전기차,20.0,,130.47999572753906,132.02999877929688,1.667445418974678,-40.808565731599124,-48.33905125206355,고점 대비 -30~-50%,67.0,,2.0,14.576746465124168,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,17.0,HII,HII,방산·드론,20.0,,325.760009765625,330.5199890136719,-0.3182307424082875,-28.8767461928484,-38.7802083264554,고점 대비 -30~-50%,114.0,,2.0,16.17689616850928,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,18.0,SQM,SQM,희토류·핵심광물,20.0,,72.16000366210938,72.25,1.2771981222587714,-25.529962757257174,-30.28754174449627,고점 대비 -30~-50%,67.0,,2.0,6.824574984577447,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,19.0,ELVR,Elevra Lithium,희토류·핵심광물,20.0,,63.459999084472656,64.86000061035156,2.5699049297517984,-38.26848521344714,-38.26848521344714,고점 대비 -30~-50%,40.0,,2.0,20.075687637998563,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,20.0,IRDM,IRDM,우주·위성,20.0,,49.779998779296875,50.0,0.2618272898747165,-12.941590567303784,-22.42042606925937,고점 대비 -20~-30%,29.0,,0.0,12.218210311928024,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,top7,1.0,VLO,VLO,석유·가스,74.9,,344.0,342.9200134277344,4.176133037088281,0.08146129940138636,,,,,,,관찰,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,top7,2.0,MPC,MPC,석유·가스,64.9,,356.9,356.989990234375,2.483847810480966,-0.08258999094883368,,,,,,,추격 금지,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,top7,3.0,CVX,Chevron,석유·가스,59.3,,197.7,198.8699951171875,0.5595085769759311,-7.078960701628589,,,,,,,눌림목 대기,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,top7,4.0,COP,COP,석유·가스,58.9,,124.89,125.55999755859375,-1.8931681021075453,-7.398136199432825,,,,,,,제외,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,top7,5.0,XOM,Exxon Mobil,석유·가스,58.0,,158.51,159.7100067138672,-0.776212832550871,-9.536940675342953,,,,,,,눌림목 대기,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,top7,6.0,SLB,SLB,석유·가스,55.6,,52.32,52.27000045776367,-0.5512271564096949,-10.584297054141045,,,,,,,제외,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,top7,7.0,EOG,EOG,석유·가스,45.7,,139.69,142.32000732421875,-2.410227332932302,-6.617931966091417,,,,,,,눌림목 대기,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,top7,8.0,OXY,OXY,석유·가스,45.6,,57.7,58.130001068115234,-1.4517493563390493,-14.060021174811299,,,,,,,눌림목 대기,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,top7,9.0,REGN,REGN,바이오,76.3,,807.66,802.3499755859375,1.2117958726255207,-1.3726137344928557,,,,,,,관찰,,2026-08-14T07:10:15+09:00,2.0
