offset,day,method,hold,cost,tickers,exposure,return_pct
0,2026-06-10,momentum,5,1.0,MU PL TER RKLB AMD,0.5,2.592595914105278
0,2026-07-13,momentum,5,1.0,MU PL TER LRCX AMD,0.5,-6.512705136196583
0,2016-06-30,qqq,5,1.0,QQQ,0.5,0.7965782278656519
0,2016-08-01,qqq,5,1.0,QQQ,0.5,-0.07811059318801883
0,2016-08-30,qqq,5,1.0,QQQ,0.5,0.1575392588782254
0,2016-09-29,qqq,5,1.0,QQQ,0.5,-0.2545046622181468
0,2016-10-28,qqq,5,1.0,QQQ,0.5,-2.131729459236953
0,2016-11-29,qqq,5,1.0,QQQ,0.5,-1.4161379472909408
0,2016-12-29,qqq,5,1.0,QQQ,0.5,0.3238045156590319
0,2017-01-31,qqq,5,1.0,QQQ,0.5,-0.1660487117768894
0,2017-03-02,qqq,5,1.0,QQQ,0.5,-0.44068926381188867
0,2017-03-31,qqq,5,1.0,QQQ,0.5,-0.6917962963248869
0,2017-05-02,qqq,5,1.0,QQQ,0.5,-0.0643124416233598
0,2017-06-01,qqq,5,1.0,QQQ,0.5,-0.06974280603040395
0,2017-06-30,qqq,5,1.0,QQQ,0.5,-0.3578718431835437
0,2017-08-01,qqq,5,1.0,QQQ,0.5,-0.559168940046173
0,2017-08-30,qqq,5,1.0,QQQ,0.5,-0.3575839776821854
0,2017-09-29,qqq,5,1.0,QQQ,0.5,0.1787448814882353
0,2017-10-30,qqq,5,1.0,QQQ,0.5,0.06240592397153133
0,2017-11-29,qqq,5,1.0,QQQ,0.5,-0.8211092007049836
0,2017-12-29,qqq,5,1.0,QQQ,0.5,1.396449335074701
0,2018-01-31,qqq,5,1.0,QQQ,0.5,-2.820982627225066
0,2018-03-02,qqq,5,1.0,QQQ,0.5,1.8845429008578884
0,2018-04-03,qqq,5,1.0,QQQ,0.5,1.746161224641396
0,2018-05-02,qqq,5,1.0,QQQ,0.5,1.6178988483412926
0,2018-06-01,qqq,5,1.0,QQQ,0.5,-0.13734104518082768
0,2018-07-02,qqq,5,1.0,QQQ,0.5,0.6069683005417881
0,2018-08-01,qqq,5,1.0,QQQ,0.5,1.233550822328966
0,2018-08-30,qqq,5,1.0,QQQ,0.5,-1.8455400937886335
0,2018-10-01,qqq,5,1.0,QQQ,0.5,-2.3497575085691613
0,2018-10-30,qqq,5,1.0,,0.0,0.0
0,2018-11-29,qqq,5,1.0,,0.0,0.0
0,2019-01-02,qqq,5,1.0,,0.0,0.0
0,2019-02-01,qqq,5,1.0,,0.0,0.0
0,2019-03-05,qqq,5,1.0,QQQ,0.5,-0.2226665522486515
0,2019-04-03,qqq,5,1.0,QQQ,0.5,-0.05587867735269425
0,2019-05-03,qqq,5,1.0,QQQ,0.5,-1.0400346049874942
0,2019-06-04,qqq,5,1.0,QQQ,0.5,1.4144097871937378
0,2019-07-03,qqq,5,1.0,QQQ,0.5,0.0987046561071514
0,2019-08-02,qqq,5,1.0,QQQ,0.5,0.32831373067534475
0,2019-09-03,qqq,5,1.0,QQQ,0.5,0.34761058542347456
0,2019-10-02,qqq,5,1.0,QQQ,0.5,0.36326283443226526
0,2019-10-31,qqq,5,1.0,QQQ,0.5,0.1277331787502778
0,2019-12-02,qqq,5,1.0,QQQ,0.5,0.4568763063317993
0,2020-01-02,qqq,5,1.0,QQQ,0.5,0.823023361711317
0,2020-02-03,qqq,5,1.0,QQQ,0.5,0.9408744050914297
0,2020-03-04,qqq,5,1.0,QQQ,0.5,-4.563552437025676
0,2020-04-02,qqq,5,1.0,,0.0,0.0
0,2020-05-04,qqq,5,1.0,QQQ,0.5,1.6493196886244732
0,2020-06-03,qqq,5,1.0,QQQ,0.5,1.5740732206010577
0,2020-07-02,qqq,5,1.0,QQQ,0.5,1.1535391325246724
0,2020-08-03,qqq,5,1.0,QQQ,0.5,-0.23052521570291473
0,2020-09-01,qqq,5,1.0,QQQ,0.5,-4.6434073090968475
0,2020-10-01,qqq,5,1.0,QQQ,0.5,0.46914405393501113
0,2020-10-30,qqq,5,1.0,QQQ,0.5,3.646952720414376
0,2020-12-01,qqq,5,1.0,QQQ,0.5,0.49171894931616666
0,2020-12-31,qqq,5,1.0,QQQ,0.5,0.11829493435193683
0,2021-02-02,qqq,5,1.0,QQQ,0.5,0.05631869588946792
0,2021-03-04,qqq,5,1.0,QQQ,0.5,1.3160613526706388
0,2021-04-05,qqq,5,1.0,QQQ,0.5,0.39157803564369154
0,2021-05-04,qqq,5,1.0,QQQ,0.5,-1.5315166817159387
0,2021-06-03,qqq,5,1.0,QQQ,0.5,0.7704353285124643
0,2021-07-02,qqq,5,1.0,QQQ,0.5,-0.06210620154973867
0,2021-08-03,qqq,5,1.0,QQQ,0.5,-0.4880657600291993
0,2021-09-01,qqq,5,1.0,QQQ,0.5,-0.8215164478193149
0,2021-10-01,qqq,5,1.0,QQQ,0.5,-0.1329974429626235
0,2021-11-01,qqq,5,1.0,QQQ,0.5,0.9435307589465092
0,2021-12-01,qqq,5,1.0,QQQ,0.5,1.274465694958904
0,2021-12-31,qqq,5,1.0,QQQ,0.5,-2.878061336126625
0,2022-02-01,qqq,5,1.0,QQQ,0.5,-1.9219713836432506
0,2022-03-03,qqq,5,1.0,,0.0,0.0
0,2022-04-01,qqq,5,1.0,,0.0,0.0
0,2022-05-03,qqq,5,1.0,,0.0,0.0
0,2022-06-02,qqq,5,1.0,,0.0,0.0
0,2022-07-05,qqq,5,1.0,,0.0,0.0
0,2022-08-03,qqq,5,1.0,,0.0,0.0
0,2022-09-01,qqq,5,1.0,,0.0,0.0
0,2022-10-03,qqq,5,1.0,,0.0,0.0
0,2022-11-01,qqq,5,1.0,,0.0,0.0
0,2022-12-01,qqq,5,1.0,,0.0,0.0
0,2023-01-03,qqq,5,1.0,,0.0,0.0
0,2023-02-02,qqq,5,1.0,QQQ,0.5,-1.0267254102277135
0,2023-03-06,qqq,5,1.0,QQQ,0.5,-2.0449314163432875
0,2023-04-04,qqq,5,1.0,QQQ,0.5,-1.2849435340027249
0,2023-05-04,qqq,5,1.0,QQQ,0.5,0.7040302897208806
0,2023-06-05,qqq,5,1.0,QQQ,0.5,0.3701842450448689
0,2023-07-06,qqq,5,1.0,QQQ,0.5,1.1092965833356727
0,2023-08-04,qqq,5,1.0,QQQ,0.5,-1.5090699852329248
0,2023-09-05,qqq,5,1.0,QQQ,0.5,-1.086641269738986
0,2023-10-04,qqq,5,1.0,QQQ,0.5,1.0822175211074203
0,2023-11-02,qqq,5,1.0,QQQ,0.5,0.22449076411326097
0,2023-12-04,qqq,5,1.0,QQQ,0.5,0.9358284028903707
0,2024-01-04,qqq,5,1.0,QQQ,0.5,1.1132458733416728
0,2024-02-05,qqq,5,1.0,QQQ,0.5,0.16273639781814175
0,2024-03-06,qqq,5,1.0,QQQ,0.5,-0.7403135565112517
0,2024-04-05,qqq,5,1.0,QQQ,0.5,-0.8496544135204065
0,2024-05-06,qqq,5,1.0,QQQ,0.5,-0.23017141470471625
0,2024-06-05,qqq,5,1.0,QQQ,0.5,0.5613800538998959
0,2024-07-08,qqq,5,1.0,QQQ,0.5,-0.7674127991696089
0,2024-08-06,qqq,5,1.0,QQQ,0.5,1.2863896111763529
0,2024-09-05,qqq,5,1.0,QQQ,0.5,0.8886378700553754
0,2024-10-04,qqq,5,1.0,QQQ,0.5,0.3153054905137731
0,2024-11-04,qqq,5,1.0,QQQ,0.5,2.1653828031412026
0,2024-12-04,qqq,5,1.0,QQQ,0.5,0.12775447996526967
0,2025-01-06,qqq,5,1.0,QQQ,0.5,-2.429235932060214
0,2025-02-06,qqq,5,1.0,QQQ,0.5,0.04033895800268361
0,2025-03-10,qqq,5,1.0,,0.0,0.0
0,2025-04-08,qqq,5,1.0,,0.0,0.0
0,2025-05-08,qqq,5,1.0,,0.0,0.0
0,2025-06-09,qqq,5,1.0,QQQ,0.5,-0.20675110092681637
0,2025-07-10,qqq,5,1.0,QQQ,0.5,0.2629622659295894
0,2025-08-08,qqq,5,1.0,QQQ,0.5,-0.26923685474256054
0,2025-09-09,qqq,5,1.0,QQQ,0.5,0.1334115291928617
0,2025-10-08,qqq,5,1.0,QQQ,0.5,-1.2471566989192273
0,2025-11-06,qqq,5,1.0,QQQ,0.5,-0.49018580835518133
0,2025-12-08,qqq,5,1.0,QQQ,0.5,-1.4883395523733522
0,2026-01-08,qqq,5,1.0,QQQ,0.5,-0.46803299704073487
0,2026-02-09,qqq,5,1.0,QQQ,0.5,-1.6246384375439793
0,2026-03-11,qqq,5,1.0,QQQ,0.5,-1.143024865805442
0,2026-04-10,qqq,5,1.0,QQQ,0.5,2.7001514897672108
0,2026-05-11,qqq,5,1.0,QQQ,0.5,-0.6610711127259417
0,2026-06-10,qqq,5,1.0,QQQ,0.5,1.1462250655827066
0,2026-07-13,qqq,5,1.0,QQQ,0.5,-2.158086732803599
0,2016-06-30,high,10,0.2,ADP BSX CB CVX DHR,0.5,6.784451233846656
0,2016-08-01,high,10,0.2,AMZN BLK BSX DHR GOOGL,0.5,0.0403681884371343
0,2016-08-30,high,10,0.2,APD BLK BRK-B JPM LHX,0.5,-1.7226665775225136
0,2016-09-29,high,10,0.2,ACN AMZN BKNG CAT NVDA,0.5,-1.152680857947297
0,2016-10-28,high,10,0.2,MA NOC TER JPM DE,0.5,2.0881217133645658
0,2016-11-29,high,10,0.2,ACN ADP AMAT GD HPE,0.5,0.4339205143227387
0,2016-12-29,high,10,0.2,ADP T DE CB ZTS,0.5,-0.22805922585817928
0,2017-01-31,high,10,0.2,DHR GEN HUBB NOW ZTS,0.5,0.36986715656579516
0,2017-03-02,high,10,0.2,ABT ALB AVGO BKNG CGNX,0.5,0.5435304810273767
0,2017-03-31,high,10,0.2,ADBE AMZN CGNX DIS FTNT,0.5,-0.4623075052632708
0,2017-05-02,high,10,0.2,AAPL ABBNY ABBV AMAT ANET,0.5,2.169669961816756
0,2017-06-01,high,10,0.2,ABBNY ABT ACN AMAT ANET,0.5,-0.37132352006147284
0,2017-06-30,high,10,0.2,AXP DHI PHM CAT C,0.5,0.5735873227068256
0,2017-08-01,high,10,0.2,ACN APD C CB CGNX,0.5,-0.6023046606493665
0,2017-08-30,high,10,0.2,AAPL ADBE ANET BMY CAT,0.5,0.1281171718168439
0,2017-09-29,high,10,0.2,ALB AMAT ASML AVAV AXP,0.5,0.9145993073392145
0,2017-10-30,high,10,0.2,AAPL ACN AMZN ANET AVGO,0.5,2.033600878332642
0,2017-11-29,high,10,0.2,AXP BAC BLK BRK-B CI,0.5,0.7253614789586527
0,2017-12-29,high,10,0.2,ABBNY APD LOW PEP RIO,0.5,1.4472604412582024
0,2018-01-31,high,10,0.2,ADP AMZN CB CRM FTNT,0.5,-1.2132768346776235
0,2018-03-02,high,10,0.2,CRM CRSP NFLX NOW PANW,0.5,2.1250648948880846
0,2018-04-03,high,10,0.2,RUN COP NEE LHX MPC,0.5,2.4599051942655326
0,2018-05-02,high,10,0.2,CCJ MA OKTA PANW VLO,0.5,1.9530009890251332
0,2018-06-01,high,10,0.2,AAPL ADBE ADP AMZN FTNT,0.5,1.096588923956654
0,2018-07-02,high,10,0.2,CRM DELL NEE RUN AVAV,0.5,1.6423262599941424
0,2018-08-01,high,10,0.2,AAPL MDT PFE LLY PLD,0.5,1.3168047622778234
0,2018-08-30,high,10,0.2,AAPL AMGN AMZN COP COST,0.5,-0.08164669543052616
0,2018-10-01,high,10,0.2,ABT ADBE ADP BSX COP,0.5,-4.293646519771488
0,2018-10-30,high,10,0.2,,0.0,0.0
0,2018-11-29,high,10,0.2,,0.0,0.0
0,2019-01-02,high,10,0.2,,0.0,0.0
0,2019-02-01,high,10,0.2,,0.0,0.0
0,2019-03-05,high,10,0.2,MRK NEE SBUX ZTS LLY,0.5,0.09562244952383558
0,2019-04-03,high,10,0.2,ACN ANET APD DELL INTU,0.5,0.29067877354325145
0,2019-05-03,high,10,0.2,APD AXP DELL DHR ENPH,0.5,1.2759261944634614
0,2019-06-04,high,10,0.2,AON APD KO KTOS LHX,0.5,0.5509854649706547
0,2019-07-03,high,10,0.2,ABT ACN ADBE AON APD,0.5,0.4726890405067019
0,2019-08-02,high,10,0.2,SO ZTS DHI NEE T,0.5,1.8792523590284382
0,2019-09-03,high,10,0.2,DUK KLAC KO LMT MLM,0.5,0.1677941498217983
0,2019-10-02,high,10,0.2,LEN PHM SO DUK NEE,0.5,1.0463459622642723
0,2019-10-31,high,10,0.2,AMGN BMY MRK NEE SO,0.5,-0.4791051533229673
0,2019-12-02,high,10,0.2,BAC JPM AMGN DHR MRK,0.5,2.448860486364257
0,2020-01-02,high,10,0.2,AAPL ABBNY ADBE AMAT AMD,0.5,1.746026430531411
0,2020-02-03,high,10,0.2,ADBE AON DUK MSFT NOW,0.5,2.146038202141387
0,2020-03-04,high,10,0.2,GILD NEE NVR DUK ZTS,0.5,-10.637117409396602
0,2020-04-02,high,10,0.2,,0.0,0.0
0,2020-05-04,high,10,0.2,OKTA MRNA VRTX GILD TMO,0.5,7.802420762913487
0,2020-06-03,high,10,0.2,ASML DHR KLAC LOW NKE,0.5,1.1393221750673588
0,2020-07-02,high,10,0.2,ADBE AMGN AMZN ASML CRSP,0.5,0.8924813666605136
0,2020-08-03,high,10,0.2,AAPL ACN CGNX COST CRM,0.5,0.9264350508504382
0,2020-09-01,high,10,0.2,AAPL ALB AMD AMZN APD,0.5,-5.026494122653469
0,2020-10-01,high,10,0.2,DDOG DHI ENPH LEN PACB,0.5,7.452353727705474
0,2020-10-30,high,10,0.2,SQM PWR TMO NEE DHR,0.5,3.0772920135723414
0,2020-12-01,high,10,0.2,ACN AMAT ASML AVGO BLK,0.5,0.9617191099956512
0,2020-12-31,high,10,0.2,ABBNY AVGO BLK DIS GS,0.5,0.9391666240205154
0,2021-02-02,high,10,0.2,AVGO FTNT GOOGL MSTR NOW,0.5,4.437970841662198
0,2021-03-04,high,10,0.2,AXP BAC MPC SCHW EMR,0.5,-0.6825767402112493
0,2021-04-05,high,10,0.2,ABBNY ACN ADP AMAT AON,0.5,-0.08117661479086768
0,2021-05-04,high,10,0.2,AON BLK BRK-B CAT CI,0.5,0.4672771141000176
0,2021-06-03,high,10,0.2,ANET AXP BAC COP EMR,0.5,-0.8835627642082455
0,2021-07-02,high,10,0.2,ACN ADBE ADP BLK BMY,0.5,-0.46162257108973703
0,2021-08-03,high,10,0.2,ABBNY ADP ALB AMD AON,0.5,0.5351992439918574
0,2021-09-01,high,10,0.2,ABT ACN ALB AON ASML,0.5,0.14615462467897355
0,2021-10-01,high,10,0.2,COP DELL JPM MPC MRK,0.5,0.3154615432534813
0,2021-11-01,high,10,0.2,ABT ALB AMD COST CRM,0.5,2.854334949218984
0,2021-12-01,high,10,0.2,LRCX NVR PFE AAPL NEE,0.5,3.6877086929209435
0,2021-12-31,high,10,0.2,ITW LIN MDLZ NEE PEP,0.5,-1.2877748556862523
0,2022-02-01,high,10,0.2,COP EOG OXY UPS VLO,0.5,-0.28795613500376405
0,2022-03-03,high,10,0.2,,0.0,0.0
0,2022-04-01,high,10,0.2,,0.0,0.0
0,2022-05-03,high,10,0.2,,0.0,0.0
0,2022-06-02,high,10,0.2,,0.0,0.0
0,2022-07-05,high,10,0.2,,0.0,0.0
0,2022-08-03,high,10,0.2,,0.0,0.0
0,2022-09-01,high,10,0.2,,0.0,0.0
0,2022-10-03,high,10,0.2,,0.0,0.0
0,2022-11-01,high,10,0.2,,0.0,0.0
0,2022-12-01,high,10,0.2,,0.0,0.0
0,2023-01-03,high,10,0.2,,0.0,0.0
0,2023-02-02,high,10,0.2,BSX DHI NUE SYK URI,0.5,-1.349022980073955
0,2023-03-06,high,10,0.2,AVGO FSLR PGR PWR ROK,0.5,-2.079112362588076
0,2023-04-04,high,10,0.2,BSX MCD MDLZ ORCL SYK,0.5,1.3266008567085263
0,2023-05-04,high,10,0.2,BIIB PEP VRTX MDLZ MSFT,0.5,-0.17697025530387656
0,2023-06-05,high,10,0.2,CCJ FTNT ISRG LLY MLM,0.5,1.0937655988953354
0,2023-07-06,high,10,0.2,VST BRK-B V MA MSTR,0.5,2.4246569951802854
0,2023-08-04,high,10,0.2,BKNG CEG MPC VRT VST,0.5,0.4267060879338258
0,2023-09-05,high,10,0.2,ADBE ANET IBM INTU LLY,0.5,-1.2246398207672926
0,2023-10-04,high,10,0.2,COST GOOGL WMT VRTX LIN,0.5,0.4437045673360229
0,2023-11-02,high,10,0.2,ANET CCJ CEG KTOS VRTX,0.5,-0.1388972435118263
0,2023-12-04,high,10,0.2,AVAV CCJ COIN COST CRWD,0.5,2.4096948293620413
0,2024-01-04,high,10,0.2,AMGN BSX C JPM VRTX,0.5,0.5431109244658172
0,2024-02-05,high,10,0.2,ABBV ASML BKNG BRK-B CAT,0.5,0.5781973331762558
0,2024-03-06,high,10,0.2,ABBV ABNB AMAT AMD ASML,0.5,-2.803661595004381
0,2024-04-05,high,10,0.2,AMZN CAT CEG COP DELL,0.5,-3.7631836523590922
0,2024-05-06,high,10,0.2,CCJ CEG DUK GS MS,0.5,2.53332295261679
0,2024-06-05,high,10,0.2,AMAT AVAV COST DHR GEN,0.5,-0.38270399301918445
0,2024-07-08,high,10,0.2,AAPL ANET ASML C KLAC,0.5,-3.117821881003402
0,2024-08-06,high,10,0.2,DUK PG LMT T KO,0.5,0.6900027720411872
0,2024-09-05,high,10,0.2,SO SPGI T DUK PG,0.5,-0.09741197709531857
0,2024-10-04,high,10,0.2,ADP ANET AXP BSX CAT,0.5,0.8699924206372334
0,2024-11-04,high,10,0.2,BKNG GILD ILMN V NOW,0.5,0.29093457885172036
0,2024-12-04,high,10,0.2,AAPL AMZN BKNG C COIN,0.5,-2.755301317330461
0,2025-01-06,high,10,0.2,ANET C GOOGL IONQ KTOS,0.5,1.7557079513398577
0,2025-02-06,high,10,0.2,ADP BAC BSX C COST,0.5,-1.193296143613476
0,2025-03-10,high,10,0.2,,0.0,0.0
0,2025-04-08,high,10,0.2,,0.0,0.0
0,2025-05-08,high,10,0.2,,0.0,0.0
0,2025-06-09,high,10,0.2,IBM KTOS LEU MP MSFT,0.5,6.343844867677251
0,2025-07-10,high,10,0.2,BLK COIN EMR GEV HOOD,0.5,2.8032771096295317
0,2025-08-08,high,10,0.2,AVGO BLK GILD HOOD JNJ,0.5,-0.8827043395907119
0,2025-09-09,high,10,0.2,C GOOGL GS HOOD MDT,0.5,2.0972477567942738
0,2025-10-08,high,10,0.2,ANET ASTS AVAV CAT CEG,0.5,-3.6340042695728436
0,2025-11-06,high,10,0.2,CWEN DDOG GOOGL LLY MU,0.5,-1.073466071633633
0,2025-12-08,high,10,0.2,C GS MDB MS TER,0.5,1.7112090437724659
0,2026-01-08,high,10,0.2,F GM GOOGL HII LHX,0.5,0.7333401639071591
0,2026-02-09,high,10,0.2,ABBNY C CAT COP CVX,0.5,-0.20678442474523218
0,2026-03-11,high,10,0.2,CVX MPC OXY VLO VRT,0.5,2.614561770375601
0,2026-04-10,high,10,0.2,AMAT APD BEP CAT CWEN,0.5,0.5459208243909774
0,2026-05-11,high,10,0.2,ABBNY AMAT AMD APD CGNX,0.5,1.5231154232272281
0,2026-06-10,high,10,0.2,KO TJX CVS KLAC AMAT,0.5,3.919139871821309
0,2026-07-13,high,10,0.2,AAPL CVS ELV KO MPC,0.5,-0.18169725241278245
0,2016-06-30,momentum,10,0.2,NVDA AMD AMZN ALB HII,0.5,2.5209358953877326
0,2016-08-01,momentum,10,0.2,AMD NVDA ALB HII KLAC,0.5,0.48387995954077834
0,2016-08-30,momentum,10,0.2,AMD NVDA DHR ALB AMAT,0.5,-3.6621120724762757
0,2016-09-29,momentum,10,0.2,AMD NVDA AMAT DHR ALB,0.5,-1.9558452264666015
0,2016-10-28,momentum,10,0.2,AMD NVDA AMAT DHR ALB,0.5,1.6339877588571472
0,2016-11-29,momentum,10,0.2,AMD NVDA DHR GEN ALB,0.5,2.104232572317555
0,2016-12-29,momentum,10,0.2,AMD NVDA FCX CGNX DHR,0.5,0.10174815705263907
0,2017-01-31,momentum,10,0.2,AMD NVDA FCX URI CGNX,0.5,1.8040700650485242
0,2017-03-02,momentum,10,0.2,AMD NVDA URI MU DHR,0.5,0.5173191480287498
0,2017-03-31,momentum,10,0.2,AMD NVDA MU URI CGNX,0.5,-3.665862594453395
0,2017-05-02,momentum,10,0.2,AMD NVDA MU CGNX ANET,0.5,6.867188885182274
0,2017-06-01,momentum,10,0.2,AMD NVDA MU CGNX XYZ,0.5,0.8410063003675639
0,2017-06-30,momentum,10,0.2,NVDA XYZ ANET MU CGNX,0.5,3.5751898589166053
0,2017-08-01,momentum,10,0.2,NVDA XYZ MU ANET CGNX,0.5,0.6115014486380188
0,2017-08-30,momentum,10,0.2,NVDA XYZ CGNX NFLX ANET,0.5,1.5862981272928733
0,2017-09-29,momentum,10,0.2,NVDA STLA XYZ ANET CGNX,0.5,2.7623603416355946
0,2017-10-30,momentum,10,0.2,XYZ NVDA STLA MU ANET,0.5,3.674512323830248
0,2017-11-29,momentum,10,0.2,XYZ SEDG STLA SQM NVDA,0.5,-0.7035469066055899
0,2017-12-29,momentum,10,0.2,SEDG XYZ ANET CGNX NVR,0.5,2.8049127438747323
0,2018-01-31,momentum,10,0.2,SEDG ANET XYZ FSLR SQM,0.5,0.10910449800809463
0,2018-03-02,momentum,10,0.2,XYZ NVDA SEDG ANET STLA,0.5,4.91270123176244
0,2018-04-03,momentum,10,0.2,SEDG XYZ FSLR CRSP NVDA,0.5,5.5224078013305755
0,2018-05-02,momentum,10,0.2,SEDG CRSP XYZ FSLR NVDA,0.5,8.28485264624148
0,2018-06-01,momentum,10,0.2,CRSP SEDG XYZ STLA NFLX,0.5,-1.0408224291196588
0,2018-07-02,momentum,10,0.2,ENPH CRSP SEDG XYZ OKTA,0.5,1.8914043151764703
0,2018-08-01,momentum,10,0.2,ENPH CRSP XYZ OKTA NFLX,0.5,-0.09523089693984632
0,2018-08-30,momentum,10,0.2,XYZ CRSP RUN OKTA NFLX,0.5,2.2334191701145034
0,2018-10-01,momentum,10,0.2,XYZ FTNT OKTA AMZN NFLX,0.5,-8.244725410212261
0,2018-10-30,momentum,10,0.2,,0.0,0.0
0,2018-11-29,momentum,10,0.2,,0.0,0.0
0,2019-01-02,momentum,10,0.2,,0.0,0.0
0,2019-02-01,momentum,10,0.2,,0.0,0.0
0,2019-03-05,momentum,10,0.2,MDB OKTA AMD RUN LLY,0.5,4.022165057894034
0,2019-04-03,momentum,10,0.2,AMD MDB ZS OKTA IRDM,0.5,-2.4438606668531038
0,2019-05-03,momentum,10,0.2,MDB AMD ZS IRDM ENPH,0.5,3.4028723268592076
0,2019-06-04,momentum,10,0.2,MDB ENPH ZS AMD OKTA,0.5,5.493108566824145
0,2019-07-03,momentum,10,0.2,MDB ENPH OKTA KTOS AMD,0.5,3.1031439502726688
0,2019-08-02,momentum,10,0.2,ENPH MDB OKTA ZS KTOS,0.5,1.4456023175360544
0,2019-09-03,momentum,10,0.2,ENPH OKTA MDB ZS SBUX,0.5,-6.653949423094618
0,2019-10-02,momentum,10,0.2,ENPH SEDG OKTA SBUX KLAC,0.5,1.914301197383339
0,2019-10-31,momentum,10,0.2,ENPH SEDG OKTA KLAC TER,0.5,0.461837773905005
0,2019-12-02,momentum,10,0.2,ENPH SEDG LRCX KLAC OKTA,0.5,4.608863770812399
0,2020-01-02,momentum,10,0.2,ENPH CRSP SEDG AMD TER,0.5,1.7787717373661804
0,2020-02-03,momentum,10,0.2,ENPH SEDG AMD TER CRSP,0.5,4.0254117553706115
0,2020-03-04,momentum,10,0.2,ENPH TSLA SEDG AMD LRCX,0.5,-20.100034902586415
0,2020-04-02,momentum,10,0.2,,0.0,0.0
0,2020-05-04,momentum,10,0.2,ENPH TSLA SEDG AMD REGN,0.5,5.6628169239993476
0,2020-06-03,momentum,10,0.2,TSLA ENPH MRNA NVDA SEDG,0.5,-1.026511342029568
0,2020-07-02,momentum,10,0.2,MRNA TSLA ENPH SEDG NVDA,0.5,11.989031606114441
0,2020-08-03,momentum,10,0.2,TSLA MRNA NVDA SEDG REGN,0.5,3.4213596662753254
0,2020-09-01,momentum,10,0.2,TSLA MRNA RUN NVDA AMD,0.5,-2.6729049493222523
0,2020-10-01,momentum,10,0.2,TSLA MRNA RUN ENPH ZS,0.5,3.849763770838721
0,2020-10-30,momentum,10,0.2,TSLA RUN ENPH MRNA ZS,0.5,5.284144702751359
0,2020-12-01,momentum,10,0.2,TSLA ENPH RUN MRNA TWST,0.5,6.99681744823708
0,2020-12-31,momentum,10,0.2,MRNA TSLA TWST RUN ENPH,0.5,9.124274567843926
0,2021-02-02,momentum,10,0.2,TWST PACB ENPH MRNA TSLA,0.5,0.043372097755622896
0,2021-03-04,momentum,10,0.2,PACB TWST TSLA MRNA MSTR,0.5,3.430448934844166
0,2021-04-05,momentum,10,0.2,PACB TSLA MSTR FCX ENPH,0.5,-2.7180887746869997
0,2021-05-04,momentum,10,0.2,PACB MSTR NTLA BEAM TSLA,0.5,-5.370565503604463
0,2021-06-03,momentum,10,0.2,PACB MSTR FCX UUUU NTLA,0.5,2.515469514009583
0,2021-07-02,momentum,10,0.2,PACB UUUU MSTR FCX MRNA,0.5,-4.352634770613184
0,2021-08-03,momentum,10,0.2,PACB NTLA BEAM MSTR MP,0.5,0.697882258446314
0,2021-09-01,momentum,10,0.2,NTLA MRNA PACB MSTR BEAM,0.5,-3.1984976887859506
0,2021-10-01,momentum,10,0.2,NTLA MRNA UUUU NET ALB,0.5,6.745900334256172
0,2021-11-01,momentum,10,0.2,NTLA MRNA UUUU MSTR UEC,0.5,2.475762198622111
0,2021-12-01,momentum,10,0.2,UUUU UEC NET FTNT CCJ,0.5,-1.1955998239534638
0,2021-12-31,momentum,10,0.2,NVDA F NET FTNT UEC,0.5,-3.605204616880442
0,2022-02-01,momentum,10,0.2,FTNT NUE NVDA F EOG,0.5,0.5552018538530934
0,2022-03-03,momentum,10,0.2,,0.0,0.0
0,2022-04-01,momentum,10,0.2,,0.0,0.0
0,2022-05-03,momentum,10,0.2,,0.0,0.0
0,2022-06-02,momentum,10,0.2,,0.0,0.0
0,2022-07-05,momentum,10,0.2,,0.0,0.0
0,2022-08-03,momentum,10,0.2,,0.0,0.0
0,2022-09-01,momentum,10,0.2,,0.0,0.0
0,2022-10-03,momentum,10,0.2,,0.0,0.0
0,2022-11-01,momentum,10,0.2,,0.0,0.0
0,2022-12-01,momentum,10,0.2,,0.0,0.0
0,2023-01-03,momentum,10,0.2,,0.0,0.0
0,2023-02-02,momentum,10,0.2,FSLR CEG MPC IRDM LLY,0.5,0.28495297355985993
0,2023-03-06,momentum,10,0.2,FSLR CEG VLO MPC ALB,0.5,-3.460300778372294
0,2023-04-04,momentum,10,0.2,FSLR MPC IRDM VLO XOM,0.5,-0.12764084700216394
0,2023-05-04,momentum,10,0.2,FSLR NFLX IRDM PACB ANET,0.5,3.3840171452925505
0,2023-06-05,momentum,10,0.2,FSLR PACB IRDM BIIB NFLX,0.5,-0.5273062923039862
0,2023-07-06,momentum,10,0.2,FSLR NVDA PACB SYM VRT,0.5,3.6727031155612933
0,2023-08-04,momentum,10,0.2,SYM PACB IONQ NVDA VRT,0.5,-7.573705594786739
0,2023-09-05,momentum,10,0.2,SYM NVDA VRT IONQ PLTR,0.5,-4.913372567068997
0,2023-10-04,momentum,10,0.2,NVDA IONQ VRT SYM META,0.5,2.969051099983555
0,2023-11-02,momentum,10,0.2,NVDA META SYM IONQ VRT,0.5,2.476127152718055
0,2023-12-04,momentum,10,0.2,SYM VRT META NVDA PLTR,0.5,2.453828529785085
0,2024-01-04,momentum,10,0.2,SYM COIN IONQ MSTR VRT,0.5,-3.927239558285256
